"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,1,9,1143,1200,-17,1242,1304,-22,"B6",1174,"N324JB","EWR","BOS",41,200,12,0,2013-01-09 12:00:00
2013,10,27,622,629,-7,922,929,-7,"AA",1205,"N3KUAA","EWR","MIA",152,1085,6,29,2013-10-27 06:00:00
2013,2,6,619,600,19,855,815,40,"FL",345,"N972AT","LGA","ATL",121,762,6,0,2013-02-06 06:00:00
2013,4,11,1603,1605,-2,1825,1852,-27,"DL",539,"N3730B","JFK","DEN",226,1626,16,5,2013-04-11 16:00:00
2013,7,9,1834,1745,49,2241,2110,91,"AA",1611,"N3EPAA","LGA","MIA",151,1096,17,45,2013-07-09 17:00:00
2013,3,23,1655,1545,70,1914,1809,65,"EV",5586,"N695CA","EWR","ATL",118,746,15,45,2013-03-23 15:00:00
2013,8,4,1322,1325,-3,1531,1535,-4,"EV",4419,"N41104","EWR","MSY",160,1167,13,25,2013-08-04 13:00:00
2013,2,14,946,950,-4,1212,1210,2,"9E",3961,"N8986B","LGA","GRR",98,618,9,50,2013-02-14 09:00:00
2013,9,16,1908,1910,-2,2151,2221,-30,"DL",2065,"N389DA","JFK","FLL",145,1069,19,10,2013-09-16 19:00:00
2013,1,19,1305,1300,5,1412,1408,4,"US",2175,"N950UW","LGA","DCA",49,214,13,0,2013-01-19 13:00:00
2013,8,12,1148,1200,-12,1313,1309,4,"US",2146,"N951UW","LGA","BOS",42,184,12,0,2013-08-12 12:00:00
2013,1,1,1059,1053,6,1342,1351,-9,"UA",369,"N451UA","EWR","LAS",325,2227,10,53,2013-01-01 10:00:00
2013,5,22,1927,1931,-4,2351,2305,46,"B6",171,"N613JB","JFK","SMF",328,2521,19,31,2013-05-22 19:00:00
2013,1,21,1040,1043,-3,1348,1340,8,"UA",406,"N671UA","EWR","IAH",229,1400,10,43,2013-01-21 10:00:00
2013,11,22,650,655,-5,831,815,16,"WN",3792,"N907WN","LGA","MKE",136,738,6,55,2013-11-22 06:00:00
2013,6,12,557,605,-8,743,749,-6,"DL",1279,"N354NB","LGA","MEM",132,963,6,5,2013-06-12 06:00:00
2013,8,18,557,600,-3,749,752,-3,"DL",731,"N371NB","LGA","DTW",91,502,6,0,2013-08-18 06:00:00
2013,7,9,1623,1559,24,2003,1922,41,"DL",1373,"N348NW","JFK","MIA",154,1089,15,59,2013-07-09 15:00:00
2013,4,18,739,746,-7,934,944,-10,"EV",4398,"N11155","EWR","DTW",80,488,7,46,2013-04-18 07:00:00
2013,6,24,928,930,-2,1110,1136,-26,"EV",4380,"N34111","EWR","MSP",143,1008,9,30,2013-06-24 09:00:00
2013,4,7,834,835,-1,1108,1140,-32,"DL",1959,"N988DL","JFK","MCO",128,944,8,35,2013-04-07 08:00:00
2013,7,29,1728,1610,78,1940,1845,55,"MQ",3357,"N535MQ","LGA","ATL",104,762,16,10,2013-07-29 16:00:00
2013,12,19,1618,1545,33,1923,1905,18,"WN",2806,"N956WN","LGA","HOU",207,1428,15,45,2013-12-19 15:00:00
2013,4,9,1455,1450,5,1631,1627,4,"9E",4357,"N8905F","JFK","ORF",51,290,14,50,2013-04-09 14:00:00
2013,5,1,1456,1500,-4,1630,1640,-10,"MQ",4333,"N900MQ","JFK","PIT",61,340,15,0,2013-05-01 15:00:00
2013,2,27,1133,1140,-7,1452,1445,7,"AA",1623,"N3DHAA","EWR","MIA",166,1085,11,40,2013-02-27 11:00:00
2013,2,15,723,700,23,848,839,9,"UA",234,"N411UA","LGA","ORD",113,733,7,0,2013-02-15 07:00:00
2013,9,13,1932,1930,2,2049,2110,-21,"UA",1727,"N39728","EWR","ORD",102,719,19,30,2013-09-13 19:00:00
2013,3,29,1039,1041,-2,1149,1205,-16,"EV",4322,"N12157","EWR","MKE",105,725,10,41,2013-03-29 10:00:00
2013,8,31,1552,1605,-13,1700,1741,-41,"9E",3899,"N8960A","LGA","ORF",51,296,16,5,2013-08-31 16:00:00
2013,7,20,2135,2135,0,104,30,34,"B6",1201,"N652JB","JFK","FLL",135,1069,21,35,2013-07-20 21:00:00
2013,3,19,1455,1456,-1,1711,1712,-1,"EV",4181,"N21197","EWR","MCI",173,1092,14,56,2013-03-19 14:00:00
2013,11,12,555,600,-5,822,827,-5,"DL",1377,"N392DA","LGA","ATL",120,762,6,0,2013-11-12 06:00:00
2013,1,26,1855,1900,-5,2104,2134,-30,"FL",645,"N924AT","LGA","ATL",111,762,19,0,2013-01-26 19:00:00
2013,3,17,1853,1855,-2,2224,2240,-16,"VX",29,"N836VA","JFK","SFO",373,2586,18,55,2013-03-17 18:00:00
2013,8,3,626,630,-4,920,924,-4,"B6",929,"N564JB","JFK","RSW",156,1074,6,30,2013-08-03 06:00:00
2013,4,18,753,759,-6,1053,1109,-16,"AA",2267,"N3HNAA","LGA","MIA",146,1096,7,59,2013-04-18 07:00:00
2013,1,13,1848,1850,-2,2038,2050,-12,"AA",2019,"N492AA","LGA","STL",148,888,18,50,2013-01-13 18:00:00
2013,2,19,841,840,1,1140,1136,4,"B6",59,"N258JB","JFK","TPA",156,1005,8,40,2013-02-19 08:00:00
2013,4,26,1010,1015,-5,1204,1212,-8,"US",1427,"N745VJ","JFK","CLT",85,541,10,15,2013-04-26 10:00:00
2013,4,18,136,2255,161,238,11,147,"B6",30,"N324JB","JFK","ROC",48,264,22,55,2013-04-18 22:00:00
2013,11,10,1612,1600,12,1723,1718,5,"US",2154,"N965UW","LGA","BOS",41,184,16,0,2013-11-10 16:00:00
2013,4,5,1559,1600,-1,1853,1838,15,"DL",847,"N633DL","LGA","ATL",102,762,16,0,2013-04-05 16:00:00
2013,6,24,1450,1442,8,1550,1553,-3,"EV",4434,"N14991","EWR","MHT",38,209,14,42,2013-06-24 14:00:00
2013,11,22,750,755,-5,1103,1114,-11,"UA",584,"N456UA","EWR","PDX",354,2434,7,55,2013-11-22 07:00:00
2013,7,20,1501,1455,6,1647,1659,-12,"9E",4120,"N8977A","JFK","CLE",75,425,14,55,2013-07-20 14:00:00
2013,3,29,1459,1500,-1,1613,1638,-25,"9E",3393,"N909XJ","JFK","DCA",47,213,15,0,2013-03-29 15:00:00
2013,5,30,1552,1550,2,1936,1907,29,"DL",1982,"N909DL","LGA","MIA",141,1096,15,50,2013-05-30 15:00:00
2013,12,5,922,925,-3,1342,1305,37,"WN",2166,"N444WN","EWR","AUS",258,1504,9,25,2013-12-05 09:00:00
2013,11,22,1816,1805,11,2102,2056,6,"UA",262,"N543UA","EWR","TPA",137,997,18,5,2013-11-22 18:00:00
2013,8,20,1504,1500,4,1620,1636,-16,"EV",5539,"N709EV","LGA","MKE",100,738,15,0,2013-08-20 15:00:00
2013,2,14,2229,2128,61,53,14,39,"B6",199,"N637JB","JFK","LAS",302,2248,21,28,2013-02-14 21:00:00
2013,2,13,807,815,-8,955,1010,-15,"MQ",4490,"N723MQ","LGA","CMH",85,479,8,15,2013-02-13 08:00:00
2013,7,22,1242,1245,-3,1508,1530,-22,"WN",3316,"N477WN","EWR","HOU",189,1411,12,45,2013-07-22 12:00:00
2013,2,25,557,600,-3,722,730,-8,"WN",815,"N262WN","EWR","MDW",114,711,6,0,2013-02-25 06:00:00
2013,2,26,759,800,-1,1123,1150,-27,"WN",1705,"N933WN","EWR","PHX",302,2133,8,0,2013-02-26 08:00:00
2013,11,8,1758,1759,-1,2044,2053,-9,"B6",299,"N568JB","LGA","MCO",133,950,17,59,2013-11-08 17:00:00
2013,10,24,1348,1355,-7,1641,1717,-36,"UA",1663,"N76523","EWR","SFO",339,2565,13,55,2013-10-24 13:00:00
2013,10,1,1218,1220,-2,1320,1331,-11,"UA",551,"N539UA","EWR","BOS",34,200,12,20,2013-10-01 12:00:00
2013,4,23,1639,1403,156,1825,1524,181,"EV",4171,"N16147","EWR","MSN",121,799,14,3,2013-04-23 14:00:00
2013,8,25,2025,2030,-5,2225,2245,-20,"9E",4033,"N8412F","LGA","TYS",86,647,20,30,2013-08-25 20:00:00
2013,6,23,608,615,-7,739,808,-29,"US",1447,"N730US","JFK","CLT",70,541,6,15,2013-06-23 06:00:00
2013,10,20,843,850,-7,947,1006,-19,"DL",2445,"N358NB","JFK","BOS",39,187,8,50,2013-10-20 08:00:00
2013,8,21,1245,1240,5,1520,1525,-5,"WN",4720,"N354SW","EWR","HOU",199,1411,12,40,2013-08-21 12:00:00
2013,5,4,1913,1836,37,2032,2015,17,"B6",130,"N258JB","JFK","BUF",51,301,18,36,2013-05-04 18:00:00
2013,9,15,1456,1459,-3,1718,1734,-16,"DL",2347,"N913DL","LGA","ATL",111,762,14,59,2013-09-15 14:00:00
2013,4,17,649,655,-6,904,912,-8,"B6",117,"N281JB","JFK","MSY",169,1182,6,55,2013-04-17 06:00:00
2013,1,6,1129,1130,-1,1435,1437,-2,"UA",703,"N554UA","JFK","LAX",346,2475,11,30,2013-01-06 11:00:00
2013,11,26,643,645,-2,1001,955,6,"AA",1107,"N3HDAA","LGA","DFW",236,1389,6,45,2013-11-26 06:00:00
2013,9,19,2043,1715,208,2206,1905,181,"AA",345,"N501AA","LGA","ORD",106,733,17,15,2013-09-19 17:00:00
2013,12,26,455,500,-5,648,651,-3,"US",1895,"N194UW","EWR","CLT",98,529,5,0,2013-12-26 05:00:00
2013,12,4,1641,1645,-4,1911,1913,-2,"DL",2042,"N319NB","EWR","ATL",108,746,16,45,2013-12-04 16:00:00
2013,4,10,656,700,-4,939,947,-8,"B6",987,"N531JB","JFK","MCO",126,944,7,0,2013-04-10 07:00:00
2013,8,5,810,815,-5,927,935,-8,"MQ",3355,"N530MQ","LGA","BNA",104,764,8,15,2013-08-05 08:00:00
2013,2,3,1650,1653,-3,1905,1925,-20,"EV",4705,"N14543","EWR","ATL",114,746,16,53,2013-02-03 16:00:00
2013,12,2,1500,1500,0,1807,1830,-23,"DL",419,"N723TW","JFK","SEA",325,2422,15,0,2013-12-02 15:00:00
2013,8,23,834,834,0,1015,1032,-17,"B6",219,"N249JB","JFK","CLT",81,541,8,34,2013-08-23 08:00:00
2013,10,16,1607,1615,-8,1837,1845,-8,"MQ",3357,"N507MQ","LGA","ATL",108,762,16,15,2013-10-16 16:00:00
2013,2,16,1157,1200,-3,1438,1430,8,"MQ",4658,"N500MQ","LGA","ATL",118,762,12,0,2013-02-16 12:00:00
2013,3,1,2047,2000,47,2359,2300,59,"B6",21,"N659JB","JFK","TPA",168,1005,20,0,2013-03-01 20:00:00
2013,5,2,1528,1529,-1,1821,1820,1,"B6",537,"N509JB","EWR","TPA",150,997,15,29,2013-05-02 15:00:00
2013,10,21,1929,1935,-6,2254,2242,12,"UA",208,"N823UA","EWR","SEA",343,2402,19,35,2013-10-21 19:00:00
2013,2,2,1351,1350,1,1619,1624,-5,"B6",615,"N216JB","JFK","JAX",128,828,13,50,2013-02-02 13:00:00
2013,3,2,1952,2000,-8,2250,2259,-9,"B6",39,"N703JB","JFK","PBI",157,1028,20,0,2013-03-02 20:00:00
2013,4,10,1631,1631,0,1805,1757,8,"EV",4463,"N34110","EWR","RIC",52,277,16,31,2013-04-10 16:00:00
2013,2,24,1850,1745,65,2042,1929,73,"B6",1185,"N292JB","JFK","RDU",72,427,17,45,2013-02-24 17:00:00
2013,11,21,854,900,-6,1222,1220,2,"AA",2335,"N3AXAA","LGA","MIA",152,1096,9,0,2013-11-21 09:00:00
2013,2,27,927,820,67,1244,1124,80,"B6",901,"N638JB","JFK","FLL",166,1069,8,20,2013-02-27 08:00:00
2013,3,24,2038,2040,-2,2151,2148,3,"B6",1020,"N703JB","JFK","BOS",35,187,20,40,2013-03-24 20:00:00
2013,10,30,705,710,-5,959,1025,-26,"AA",1345,"N332AA","JFK","MIA",144,1089,7,10,2013-10-30 07:00:00
2013,12,9,751,754,-3,906,911,-5,"B6",1307,"N267JB","JFK","IAD",48,228,7,54,2013-12-09 07:00:00
2013,10,14,2159,2159,0,2305,2312,-7,"EV",5904,"N21197","EWR","BTV",44,266,21,59,2013-10-14 21:00:00
2013,1,28,1029,955,34,1158,1100,58,"9E",3667,"N824AY","JFK","PHL",35,94,9,55,2013-01-28 09:00:00
2013,6,16,1926,1930,-4,2246,2244,2,"DL",1854,"N345NW","LGA","FLL",171,1076,19,30,2013-06-16 19:00:00
2013,11,4,1653,1700,-7,2001,1958,3,"DL",1585,"N325NB","LGA","MCO",127,950,17,0,2013-11-04 17:00:00
2013,9,19,919,925,-6,1049,1033,16,"B6",1634,"N206JB","JFK","BTV",50,266,9,25,2013-09-19 09:00:00
2013,2,21,1757,1800,-3,1958,1958,0,"EV",4410,"N14153","EWR","CAE",93,602,18,0,2013-02-21 18:00:00
2013,2,12,726,700,26,835,807,28,"US",2163,"N760US","LGA","DCA",51,214,7,0,2013-02-12 07:00:00
2013,6,14,824,825,-1,1125,1139,-14,"UA",397,"N557UA","JFK","SFO",338,2586,8,25,2013-06-14 08:00:00
2013,5,10,921,925,-4,1124,1134,-10,"EV",4087,"N11565","EWR","IND",96,645,9,25,2013-05-10 09:00:00
2013,9,19,757,800,-3,1025,1050,-25,"DL",1959,"N3738B","JFK","MCO",124,944,8,0,2013-09-19 08:00:00
2013,3,13,708,710,-2,1012,1035,-23,"VX",399,"N635VA","JFK","LAX",328,2475,7,10,2013-03-13 07:00:00
2013,4,18,2241,2045,116,2352,2219,93,"9E",3395,"N937XJ","JFK","DCA",39,213,20,45,2013-04-18 20:00:00
2013,3,15,1956,1929,27,2203,2157,6,"EV",5181,"N730EV","EWR","ATL",103,746,19,29,2013-03-15 19:00:00
2013,5,20,1931,1935,-4,2144,2155,-11,"9E",3798,"N8515F","JFK","CLT",84,541,19,35,2013-05-20 19:00:00
2013,11,13,1449,1425,24,1655,1650,5,"MQ",3669,"N0EGMQ","LGA","ATL",93,762,14,25,2013-11-13 14:00:00
2013,12,26,2007,2001,6,2236,2304,-28,"B6",65,"N591JB","JFK","ABQ",251,1826,20,1,2013-12-26 20:00:00
2013,11,8,1733,1725,8,2020,2028,-8,"UA",212,"N822UA","EWR","IAH",200,1400,17,25,2013-11-08 17:00:00
2013,7,30,1148,1200,-12,1332,1351,-19,"US",931,"N104UW","JFK","CLT",74,541,12,0,2013-07-30 12:00:00
2013,3,20,1800,1805,-5,1939,1955,-16,"MQ",4626,"N515MQ","LGA","CMH",75,479,18,5,2013-03-20 18:00:00
2013,6,12,809,810,-1,1053,1029,24,"DL",27,"N3751B","JFK","ATL",113,760,8,10,2013-06-12 08:00:00
2013,7,20,2134,2110,24,58,19,39,"DL",2065,"N390DA","JFK","FLL",137,1069,21,10,2013-07-20 21:00:00
2013,2,17,1516,1525,-9,1719,1740,-21,"EV",4684,"N11194","EWR","SDF",103,642,15,25,2013-02-17 15:00:00
2013,5,23,954,956,-2,1143,1140,3,"EV",4711,"N14573","EWR","STL",135,872,9,56,2013-05-23 09:00:00
2013,10,24,753,758,-5,1030,1020,10,"UA",561,"N528UA","LGA","DEN",249,1620,7,58,2013-10-24 07:00:00
2013,11,22,1053,1100,-7,1338,1332,6,"DL",1647,"N667DN","LGA","ATL",119,762,11,0,2013-11-22 11:00:00
2013,11,24,1612,1600,12,1848,1835,13,"EV",5811,"N13550","EWR","JAX",124,820,16,0,2013-11-24 16:00:00
2013,10,24,1926,1930,-4,2103,2125,-22,"MQ",3349,"N516MQ","LGA","MSP",135,1020,19,30,2013-10-24 19:00:00
2013,7,24,700,645,15,913,835,38,"MQ",3599,"N502MQ","LGA","MSP",149,1020,6,45,2013-07-24 06:00:00
2013,4,19,1106,1108,-2,1356,1412,-16,"B6",673,"N705JB","JFK","LAX",327,2475,11,8,2013-04-19 11:00:00
2013,2,10,1520,1515,5,1647,1700,-13,"MQ",4333,"N695MQ","JFK","PIT",71,340,15,15,2013-02-10 15:00:00
2013,10,15,1753,1800,-7,1907,1915,-8,"US",2191,"N704US","LGA","DCA",45,214,18,0,2013-10-15 18:00:00
2013,11,15,1917,1920,-3,2039,2055,-16,"WN",152,"N7714B","LGA","MKE",110,738,19,20,2013-11-15 19:00:00
2013,6,15,1729,1723,6,1956,2000,-4,"UA",675,"N423UA","EWR","IAH",178,1400,17,23,2013-06-15 17:00:00
2013,10,11,720,720,0,938,1030,-52,"AS",15,"N409AS","EWR","SEA",298,2402,7,20,2013-10-11 07:00:00
2013,4,28,1854,1755,59,2022,1930,52,"MQ",4601,"N542MQ","LGA","RDU",67,431,17,55,2013-04-28 17:00:00
2013,7,25,1458,1455,3,1718,1715,3,"DL",127,"N365NB","JFK","DTW",75,509,14,55,2013-07-25 14:00:00
2013,10,31,636,641,-5,802,805,-3,"EV",4522,"N14543","EWR","BNA",117,748,6,41,2013-10-31 06:00:00
2013,8,26,1059,1030,29,1341,1345,-4,"AA",179,"N323AA","JFK","SFO",317,2586,10,30,2013-08-26 10:00:00
2013,5,26,1631,1545,46,1919,1839,40,"UA",420,"N522UA","EWR","MCO",117,937,15,45,2013-05-26 15:00:00
2013,6,5,1004,839,85,1321,1142,99,"UA",256,"N570UA","EWR","LAX",342,2454,8,39,2013-06-05 08:00:00
2013,1,31,1932,1905,27,2311,2235,36,"UA",1054,"N78511","EWR","SFO",357,2565,19,5,2013-01-31 19:00:00
2013,8,19,1551,1555,-4,1729,1744,-15,"B6",1105,"N274JB","JFK","ORD",114,740,15,55,2013-08-19 15:00:00
2013,12,23,1319,1315,4,1618,1620,-2,"DL",2487,"N3740C","JFK","FLL",155,1069,13,15,2013-12-23 13:00:00
2013,3,31,727,729,-2,1020,1039,-19,"UA",1591,"N37434","EWR","IAH",211,1400,7,29,2013-03-31 07:00:00
2013,11,15,637,639,-2,754,807,-13,"EV",5791,"N11176","EWR","PIT",57,319,6,39,2013-11-15 06:00:00
2013,3,22,1607,1530,37,2008,1855,73,"AA",1039,"N3HHAA","JFK","FLL",189,1069,15,30,2013-03-22 15:00:00
2013,9,17,1752,1805,-13,1905,1950,-45,"AA",353,"N584AA","LGA","ORD",107,733,18,5,2013-09-17 18:00:00
2013,5,16,1627,1630,-3,1856,1840,16,"DL",2231,"N349NW","LGA","DTW",97,502,16,30,2013-05-16 16:00:00
2013,11,25,600,600,0,716,737,-21,"UA",1198,"N23721","LGA","ORD",120,733,6,0,2013-11-25 06:00:00
2013,3,1,2047,2055,-8,2235,2250,-15,"MQ",4573,"N713MQ","LGA","DTW",82,502,20,55,2013-03-01 20:00:00
2013,9,18,1535,1539,-4,1814,1844,-30,"B6",83,"N806JB","JFK","MCO",128,944,15,39,2013-09-18 15:00:00
2013,12,10,729,729,0,1135,1045,50,"UA",1455,"N73276","EWR","LAX",362,2454,7,29,2013-12-10 07:00:00
2013,2,21,1052,1100,-8,1208,1209,-1,"US",2124,"N944UW","LGA","BOS",34,184,11,0,2013-02-21 11:00:00
2013,10,13,1855,1900,-5,2236,2235,1,"DL",435,"N705TW","JFK","SFO",351,2586,19,0,2013-10-13 19:00:00
2013,10,2,2013,1930,43,2132,2124,8,"9E",3331,"N934XJ","JFK","RDU",64,427,19,30,2013-10-02 19:00:00
2013,11,1,2216,1940,156,2355,2125,150,"MQ",3374,"N808MQ","JFK","RDU",81,427,19,40,2013-11-01 19:00:00
2013,8,23,1114,1120,-6,1218,1233,-15,"B6",208,"N358JB","JFK","PWM",46,273,11,20,2013-08-23 11:00:00
2013,1,5,1014,1015,-1,1153,1210,-17,"US",1036,"N730US","EWR","CLT",84,529,10,15,2013-01-05 10:00:00
2013,1,29,1634,1630,4,1808,1807,1,"EV",4702,"N16976","EWR","GSO",72,445,16,30,2013-01-29 16:00:00
2013,5,15,1632,1433,119,1816,1629,107,"EV",4558,"N14177","EWR","CHS",87,628,14,33,2013-05-15 14:00:00
2013,10,24,1341,1325,16,1638,1623,15,"UA",1054,"N17105","EWR","LAX",335,2454,13,25,2013-10-24 13:00:00
2013,2,5,1901,1910,-9,2215,2215,0,"AA",2075,"N575AA","EWR","DFW",210,1372,19,10,2013-02-05 19:00:00
2013,10,15,1906,1910,-4,2210,2215,-5,"AA",21,"N332AA","JFK","LAX",332,2475,19,10,2013-10-15 19:00:00
2013,12,28,1716,1635,41,2016,1952,24,"B6",423,"N613JB","JFK","LAX",339,2475,16,35,2013-12-28 16:00:00
2013,6,16,851,855,-4,1132,1205,-33,"AA",647,"N5ETAA","JFK","MIA",138,1089,8,55,2013-06-16 08:00:00
2013,12,8,2354,2359,-5,454,440,14,"B6",1503,"N637JB","JFK","SJU",200,1598,23,59,2013-12-08 23:00:00
2013,11,26,722,725,-3,919,927,-8,"DL",831,"N336NB","LGA","DTW",100,502,7,25,2013-11-26 07:00:00
2013,11,13,1049,1100,-11,1413,1411,2,"DL",2506,"N318NB","LGA","FLL",162,1076,11,0,2013-11-13 11:00:00
2013,6,16,1129,1135,-6,1432,1451,-19,"DL",2215,"N996DL","LGA","FLL",149,1076,11,35,2013-06-16 11:00:00
2013,7,21,2026,1930,56,2358,2248,70,"B6",71,"N523JB","JFK","SLC",283,1990,19,30,2013-07-21 19:00:00
2013,2,23,1919,1830,49,2232,2205,27,"AA",269,"N3CHAA","JFK","SEA",326,2422,18,30,2013-02-23 18:00:00
2013,11,27,939,929,10,1316,1225,51,"UA",1170,"N34455","EWR","FLL",186,1065,9,29,2013-11-27 09:00:00
2013,7,4,957,800,117,1106,909,117,"B6",1491,"N306JB","JFK","ACK",53,199,8,0,2013-07-04 08:00:00
2013,5,21,1728,1731,-3,2044,2044,0,"B6",359,"N763JB","JFK","BUR",337,2465,17,31,2013-05-21 17:00:00
2013,10,29,1317,1330,-13,1627,1634,-7,"B6",431,"N552JB","LGA","SRQ",150,1047,13,30,2013-10-29 13:00:00
2013,1,19,2119,2125,-6,2231,2240,-9,"MQ",4449,"N846MQ","JFK","DCA",54,213,21,25,2013-01-19 21:00:00
2013,12,4,624,630,-6,908,938,-30,"B6",929,"N519JB","JFK","RSW",144,1074,6,30,2013-12-04 06:00:00
2013,12,21,818,747,31,1140,1048,52,"UA",701,"N665UA","EWR","IAH",228,1400,7,47,2013-12-21 07:00:00
2013,5,5,1037,1029,8,1141,1149,-8,"EV",3826,"N16987","EWR","BUF",43,282,10,29,2013-05-05 10:00:00
2013,6,5,1941,1945,-4,2102,2125,-23,"AA",361,"N202AA","LGA","ORD",116,733,19,45,2013-06-05 19:00:00
2013,5,22,2136,2045,51,2308,2159,69,"B6",1178,"N238JB","EWR","BOS",39,200,20,45,2013-05-22 20:00:00
2013,5,5,1349,1315,34,1600,1538,22,"FL",348,"N988AT","LGA","ATL",107,762,13,15,2013-05-05 13:00:00
2013,12,10,2103,2019,44,1,2319,42,"UA",226,"N412UA","EWR","DFW",221,1372,20,19,2013-12-10 20:00:00
2013,12,25,1457,1459,-2,1740,1751,-11,"DL",404,"N390DA","JFK","LAS",314,2248,14,59,2013-12-25 14:00:00
2013,4,15,952,959,-7,1201,1200,1,"US",1277,"N768US","LGA","CLT",87,544,9,59,2013-04-15 09:00:00
2013,12,15,1427,1246,101,1741,1538,123,"B6",383,"N793JB","JFK","MCO",165,944,12,46,2013-12-15 12:00:00
2013,8,13,605,605,0,834,839,-5,"B6",583,"N627JB","JFK","MCO",126,944,6,5,2013-08-13 06:00:00
2013,1,7,1827,1725,62,2117,2041,36,"UA",250,"N843UA","EWR","LAX",314,2454,17,25,2013-01-07 17:00:00
2013,12,21,1959,1915,44,2306,2302,4,"DL",2481,"N384DA","JFK","PHX",286,2153,19,15,2013-12-21 19:00:00
2013,9,20,835,840,-5,1001,1022,-21,"EV",5288,"N713EV","LGA","BUF",48,292,8,40,2013-09-20 08:00:00
2013,8,9,819,825,-6,1123,1117,6,"UA",589,"N587UA","EWR","MIA",146,1085,8,25,2013-08-09 08:00:00
2013,10,30,1119,1125,-6,1422,1425,-3,"UA",703,"N560UA","JFK","LAX",335,2475,11,25,2013-10-30 11:00:00
2013,4,28,1339,1345,-6,1458,1453,5,"9E",3638,"N8896A","JFK","PHL",38,94,13,45,2013-04-28 13:00:00
2013,5,11,1704,1525,99,2008,1730,158,"MQ",4579,"N542MQ","LGA","CLT",101,544,15,25,2013-05-11 15:00:00
2013,6,5,1904,1900,4,2033,2037,-4,"UA",1023,"N27239","LGA","ORD",125,733,19,0,2013-06-05 19:00:00
2013,1,28,1554,1600,-6,1721,1717,4,"US",2181,"N756US","LGA","DCA",44,214,16,0,2013-01-28 16:00:00
2013,12,12,1110,1100,10,1222,1210,12,"MQ",3230,"N510MQ","JFK","DCA",48,213,11,0,2013-12-12 11:00:00
2013,5,6,1534,1540,-6,1649,1650,-1,"US",1607,"N944UW","LGA","PHL",40,96,15,40,2013-05-06 15:00:00
2013,4,14,1123,1130,-7,1444,1434,10,"DL",2393,"N904DE","LGA","TPA",146,1010,11,30,2013-04-14 11:00:00
2013,6,20,1600,1605,-5,1704,1740,-36,"AA",1750,"N3CRAA","JFK","BOS",33,187,16,5,2013-06-20 16:00:00
2013,11,24,1958,1845,73,2129,2030,59,"9E",2908,"N934XJ","JFK","BUF",59,301,18,45,2013-11-24 18:00:00
2013,10,10,1514,1500,14,1659,1657,2,"US",802,"N171US","EWR","CLT",86,529,15,0,2013-10-10 15:00:00
2013,7,1,1929,1729,120,2049,1854,115,"EV",4195,"N15910","EWR","BNA",116,748,17,29,2013-07-01 17:00:00
2013,3,21,1909,1855,14,2204,2206,-2,"DL",2391,"N999DN","JFK","TPA",142,1005,18,55,2013-03-21 18:00:00
2013,1,16,1513,1450,23,1804,1755,9,"AA",1813,"N5FHAA","JFK","MCO",145,944,14,50,2013-01-16 14:00:00
2013,1,11,1655,1705,-10,2009,2015,-6,"UA",1259,"N14628","LGA","IAH",207,1416,17,5,2013-01-11 17:00:00
2013,6,30,940,925,15,1216,1220,-4,"VX",407,"N626VA","JFK","LAX",313,2475,9,25,2013-06-30 09:00:00
2013,2,26,807,810,-3,908,925,-17,"AA",1838,"N3BWAA","JFK","BOS",32,187,8,10,2013-02-26 08:00:00
2013,5,12,1318,1326,-8,1601,1621,-20,"UA",1456,"N33286","EWR","DFW",197,1372,13,26,2013-05-12 13:00:00
2013,5,11,1650,1600,50,1850,1745,65,"AA",2019,"N593AA","LGA","STL",123,888,16,0,2013-05-11 16:00:00
2013,11,14,1132,1132,0,1252,1253,-1,"EV",5797,"N13988","EWR","RIC",54,277,11,32,2013-11-14 11:00:00
2013,9,16,748,755,-7,905,910,-5,"MQ",3370,"N814MQ","JFK","DCA",46,213,7,55,2013-09-16 07:00:00
2013,5,19,1603,1610,-7,1856,1911,-15,"B6",369,"N766JB","LGA","PBI",132,1035,16,10,2013-05-19 16:00:00
2013,3,24,952,950,2,1043,1103,-20,"9E",3739,"N8883E","JFK","PHL",34,94,9,50,2013-03-24 09:00:00
2013,4,8,1928,1930,-2,2229,2235,-6,"B6",21,"N236JB","JFK","TPA",145,1005,19,30,2013-04-08 19:00:00
2013,8,19,1457,1459,-2,1810,1746,24,"B6",581,"N198JB","JFK","HOU",213,1428,14,59,2013-08-19 14:00:00
2013,4,10,1421,1429,-8,1633,1654,-21,"FL",357,"N899AT","LGA","ATL",108,762,14,29,2013-04-10 14:00:00
2013,6,23,1155,1200,-5,1259,1314,-15,"US",2173,"N952UW","LGA","DCA",45,214,12,0,2013-06-23 12:00:00
2013,6,15,1158,1156,2,1426,1438,-12,"UA",1100,"N73256","EWR","IAH",177,1400,11,56,2013-06-15 11:00:00
2013,10,2,724,730,-6,858,929,-31,"DL",831,"N365NB","LGA","DTW",77,502,7,30,2013-10-02 07:00:00
2013,1,23,2009,2015,-6,2215,2210,5,"MQ",4555,"N719MQ","LGA","CMH",87,479,20,15,2013-01-23 20:00:00
2013,9,25,1623,1548,35,1959,1906,53,"UA",1583,"N12221","EWR","SFO",356,2565,15,48,2013-09-25 15:00:00
